ID,Media,FamSize,Hilary,Trump,Age,Partner,Education,SpouseEdu,Employment,Birthplace,GBirth,Dependent,Housing,Income,Education2,PartyID,Marital
300916,6,1,4,4,28,2,9,-1,4,1,0,1,4,3,2,4,5
300917,1,3,2,7,39,2,13,-1,1,1,0,3,1,8,5,3,3
300920,4,1,2,7,46,2,11,-1,6,1,0,0,4,8,4,4,3
300921,7,0,3,6,61,2,14,-1,5,1,4,0,2,20,6,1,2
300924,3,1,5,7,40,2,12,-1,1,1,0,1,1,9,4,1,4
300925,7,2,1,5,40,-1,15,15,1,1,0,1,2,27,6,2,1
300926,7,1,2,7,31,-1,14,14,1,1,4,0,2,28,6,1,1
300927,7,12,6,1,66,2,9,-1,5,1,0,9,2,15,2,1,2
300928,3,3,2,5,48,-1,10,12,1,1,0,1,1,20,3,2,1
300930,7,2,6,2,59,1,8,-8,6,1,0,0,1,8,1,1,5
300931,7,1,6,1,58,-1,3,2,1,4,4,0,2,14,1,1,1
300935,7,2,4,6,37,-1,14,12,1,1,0,1,2,25,6,4,1
300937,1,0,2,6,34,-1,13,11,1,1,0,0,1,22,5,2,1
300940,5,3,3,5,36,-1,15,14,1,1,0,2,2,24,6,3,1
300947,7,4,2,5,41,-1,13,13,1,1,1,3,2,-9,5,3,1
300953,7,1,2,6,58,-1,13,5,5,1,0,0,1,14,5,1,1
300956,2,1,1,6,21,-1,9,9,1,1,0,0,1,14,2,2,1
300963,2,2,5,1,35,-1,13,13,1,1,0,1,2,-9,5,1,1
300968,7,1,2,7,75,-1,12,12,5,1,2,0,2,15,4,1,1
300970,7,1,1,5,88,2,9,-1,1,1,0,0,3,9,2,2,2
300973,7,1,7,1,50,-1,13,10,1,1,0,0,2,16,5,1,1
300976,7,5,2,5,38,-1,14,14,1,1,0,2,2,27,6,3,1
300977,7,1,2,4,63,-1,13,11,1,1,1,0,2,-9,5,3,1
300979,7,0,2,4,47,2,12,-1,1,1,0,0,3,16,4,2,5
300982,7,1,2,7,32,-1,14,14,1,1,0,0,2,27,6,3,1
300983,5,3,2,5,-9,-1,14,14,1,4,4,2,2,28,6,3,1
300991,7,0,7,4,59,2,9,-1,1,1,0,0,1,13,2,2,3
300994,7,1,5,4,79,-1,9,9,5,1,0,0,3,6,2,2,1
301000,7,5,1,1,37,2,11,-1,1,4,4,4,1,20,4,3,5
301006,7,0,2,5,76,2,13,-1,5,1,0,0,3,12,5,1,2
301007,7,2,1,6,48,-1,13,13,7,1,0,1,2,28,5,2,1
301008,3,0,-9,-9,66,2,11,-1,6,1,0,0,3,5,4,1,2
301010,7,1,2,4,54,-1,11,11,1,1,4,0,3,28,4,2,1
301011,7,0,4,3,60,2,13,-1,6,1,0,0,2,2,5,3,5
301014,3,0,3,6,26,2,11,-1,1,1,0,0,1,8,4,2,5
301018,7,2,1,4,66,2,13,-1,5,1,1,0,2,1,5,3,4
301019,7,3,2,7,42,-1,11,6,4,1,2,1,2,16,4,1,1
301020,1,2,4,7,33,1,13,14,1,2,4,1,1,13,5,1,5
301023,7,2,5,5,21,-1,7,7,1,1,0,1,1,6,1,2,1
301024,3,2,2,6,47,-1,10,12,1,1,1,0,1,22,3,3,1
301026,3,0,2,6,52,2,12,-1,1,1,0,0,2,20,4,1,5
301028,7,0,5,2,52,2,9,-1,6,1,0,0,1,11,2,1,5
301030,7,0,2,7,35,2,13,-1,1,1,1,0,1,21,5,3,5
301033,7,3,2,6,55,1,10,13,1,1,1,0,3,28,3,3,3
301034,7,0,2,5,61,2,13,-1,1,1,2,0,2,14,5,3,3
301043,7,2,6,5,54,-1,8,8,1,4,0,0,2,12,1,3,1
301045,7,2,4,1,36,2,11,-1,1,1,0,2,2,7,4,3,3
301047,7,1,1,-8,57,-1,9,10,7,1,0,0,3,16,2,2,1
301049,7,1,1,6,82,-1,13,13,5,1,0,0,3,16,5,2,1
301052,7,0,2,7,72,2,8,-1,5,1,0,0,3,13,1,1,3
301056,7,1,5,2,56,1,14,12,1,1,1,0,2,28,6,1,3
301059,7,0,6,4,80,2,10,-1,6,1,4,0,1,3,3,3,2
301060,7,0,5,3,52,2,10,-1,1,1,0,0,3,18,3,1,4
301061,3,0,3,4,21,1,9,9,1,1,4,0,1,7,2,3,5
301064,3,1,2,7,28,2,10,-1,4,1,0,1,1,2,3,1,5
301065,0,6,3,5,20,2,10,-1,8,1,4,3,4,11,3,3,5
301068,4,4,4,2,55,-1,8,13,5,1,0,3,3,4,1,2,1
301070,7,3,2,5,47,-1,14,14,1,1,4,2,3,26,6,1,1
301071,7,0,1,4,85,2,13,-1,5,1,0,0,3,1,5,2,3
301073,7,5,-8,1,73,-1,11,9,5,1,4,1,2,1,4,1,1
301075,5,3,-8,-8,27,-1,10,12,1,1,1,2,2,20,3,3,1
301081,7,3,1,4,41,-1,9,9,1,1,0,2,2,11,2,1,1
301086,1,1,2,5,27,-1,13,13,1,1,0,0,2,24,5,2,1
301087,3,3,4,3,75,-1,95,95,5,1,0,2,2,9,,3,1
301089,2,0,-8,1,45,2,10,-1,6,1,0,0,1,3,3,3,4
301093,6,4,2,4,66,-1,14,13,5,1,4,1,3,19,6,2,1
301094,7,4,1,6,51,-1,11,14,1,1,0,2,2,21,4,2,1
301096,7,3,6,2,58,-1,10,10,1,1,1,1,1,19,3,1,1
301100,7,1,1,6,34,1,10,14,1,1,1,2,2,24,3,3,3
301101,7,0,1,6,80,2,13,-1,5,1,1,0,1,12,5,2,3
301103,5,0,1,4,26,2,9,-1,1,1,0,0,2,3,2,3,5
301105,5,1,1,6,48,-1,9,9,1,1,1,0,1,12,2,3,1
301108,0,3,1,4,35,-1,13,14,7,1,0,1,1,24,5,4,1
301110,7,2,-8,5,76,-1,11,5,5,1,0,0,2,15,4,3,1
301111,5,2,2,-8,33,-1,13,14,1,4,4,1,2,28,5,3,1
301116,7,5,1,5,48,-1,14,13,1,1,3,4,2,19,6,2,1
301117,3,2,-8,-8,29,2,13,-1,1,1,0,0,4,25,5,3,5
301119,7,0,2,7,67,2,13,-1,5,1,0,0,2,9,5,1,2
301121,2,3,2,4,39,-1,12,12,1,4,4,2,2,22,4,3,1
301122,5,1,2,5,27,-1,13,13,1,1,0,0,2,25,5,2,1
301125,7,1,2,5,71,-1,10,13,5,1,0,0,2,25,3,3,1
301129,7,6,5,2,42,-1,13,14,7,1,0,4,2,26,5,1,1
301130,5,2,4,6,36,-1,14,13,1,1,0,1,1,25,6,1,1
301131,7,2,-8,-8,53,1,5,5,2,1,1,2,3,9,1,3,3
301134,2,3,4,3,21,2,9,-1,4,1,2,0,3,11,2,3,5
301135,7,1,2,6,35,-1,13,14,1,1,1,0,2,21,5,1,1
301139,6,1,6,1,66,-1,13,14,1,1,1,0,2,12,5,1,1
301141,7,2,1,6,49,-1,13,13,1,1,0,0,3,23,5,2,1
301143,7,0,2,1,68,2,9,-1,1,1,2,0,3,20,2,1,3
301144,7,2,1,6,63,-1,10,9,1,1,0,1,2,12,3,2,1
301145,6,0,1,5,88,2,14,-1,5,1,0,0,3,17,6,2,2
301146,5,1,2,5,23,2,9,-1,4,1,1,0,4,13,2,2,5
301147,7,1,2,7,71,-1,14,14,5,4,4,0,3,23,6,1,1
301148,7,0,-9,-9,-9,2,6,-1,5,1,-8,0,3,1,1,4,2
301149,7,2,4,-8,20,2,8,-1,1,2,2,0,1,14,1,,5
301150,7,0,4,1,55,2,9,-1,1,1,0,0,1,19,2,3,4
301155,7,1,6,1,65,-1,8,5,6,1,-8,0,2,8,1,2,1
301156,1,1,5,2,27,-1,11,9,1,1,0,0,1,15,4,3,1
301158,4,1,7,1,69,-1,13,14,7,1,0,0,3,22,5,2,1
301160,7,3,2,1,26,-1,10,10,4,1,0,2,1,5,3,3,1
301162,7,1,-8,-8,65,-1,11,11,6,1,1,0,1,20,4,3,1
301164,3,0,1,5,66,2,9,-1,5,1,0,0,3,1,2,2,3
301166,7,0,-8,5,42,2,10,-1,1,1,1,0,1,24,3,2,3
301167,7,1,1,5,74,2,13,-1,5,1,3,0,3,17,5,3,2
301169,1,9,4,4,26,2,9,-1,2,1,4,6,1,1,2,4,5
301170,5,1,4,7,40,2,13,-1,1,1,0,1,1,21,5,3,3
301171,7,0,2,6,81,2,13,-1,5,1,3,0,3,1,5,2,2
301173,7,2,6,2,49,-1,9,9,7,1,0,1,2,19,2,3,1
301176,4,2,2,6,59,-1,12,10,1,1,4,0,2,22,4,2,1
301184,7,2,2,5,42,-1,14,12,1,1,1,1,2,26,6,1,1
301185,7,5,2,5,34,-1,9,9,1,4,4,3,1,21,2,3,1
301187,7,1,2,2,46,-1,13,13,1,1,1,0,2,24,5,3,1
301189,7,5,2,7,36,-1,13,10,1,1,0,4,2,22,5,3,1
301190,7,1,1,7,63,-1,13,9,1,1,-8,0,2,26,5,3,1
301193,5,4,4,4,45,-1,9,9,6,1,0,2,2,13,2,3,1
301194,1,3,4,4,-9,2,9,-1,1,1,2,3,1,1,2,1,5
301195,7,1,1,5,71,-1,10,10,1,1,0,0,2,24,3,2,1
301200,7,0,4,-8,73,2,10,-1,5,1,0,0,3,3,3,3,3
301201,3,0,1,4,83,2,9,-1,5,1,0,0,1,1,2,2,2
301208,5,5,3,2,40,-1,10,6,7,1,0,2,2,11,3,2,1
301211,7,0,1,5,56,2,15,-1,1,4,4,0,4,9,6,2,5
301213,7,3,1,7,43,2,13,-1,1,4,4,3,2,7,5,1,3
301215,7,3,2,6,46,1,15,13,1,1,2,2,2,25,6,1,5
301221,7,4,5,4,36,-1,9,11,1,1,0,0,4,15,2,3,1
301225,6,2,2,6,21,2,9,-1,1,1,0,0,2,20,2,2,5
301226,7,0,1,6,74,2,10,-1,5,1,4,0,3,12,3,2,3
301227,7,0,1,5,-9,-1,10,-1,5,1,2,0,-9,1,3,2,
301228,2,0,3,2,61,2,10,-1,5,1,0,0,3,19,3,3,3
301232,7,1,4,6,67,2,13,-1,1,4,4,0,3,15,5,1,3
301234,7,0,6,4,65,2,9,-1,6,1,0,0,1,3,2,3,4
301235,7,3,4,7,41,-1,11,9,1,1,0,2,2,15,4,3,1
301237,7,0,4,3,66,2,9,-1,5,1,0,0,3,2,2,3,5
301238,5,4,4,6,54,-1,13,4,1,4,4,1,2,27,5,3,1
301240,7,2,6,1,58,-1,9,9,1,1,4,0,2,-9,2,3,1
301242,2,0,-8,-8,22,2,9,-1,1,1,0,0,1,9,2,,5
301244,7,5,1,2,35,-1,10,10,1,4,0,2,2,14,3,4,1
301245,7,1,1,6,45,1,10,13,1,1,0,0,2,15,3,1,3
301247,7,1,3,7,31,-1,13,13,1,1,0,0,2,27,5,3,1
301258,7,2,2,5,40,-1,13,13,1,1,4,0,2,27,5,3,1
301259,6,4,1,3,34,2,10,-1,1,1,4,4,1,1,3,3,4
301262,3,1,5,7,-9,-1,13,10,1,1,0,1,1,11,5,2,1
301264,6,0,1,7,71,2,14,-1,5,1,4,0,2,24,6,2,2
301268,7,0,2,2,76,2,10,-1,5,1,0,0,1,15,3,3,2
301271,4,0,2,5,34,2,10,-1,1,1,0,0,1,19,3,4,5
301273,5,0,5,2,27,1,8,14,1,1,2,0,1,11,1,2,5
301274,5,1,3,4,68,-1,12,10,1,1,0,0,2,13,4,3,1
301276,7,0,4,7,62,2,3,-1,5,1,0,0,1,1,1,3,3
301278,7,0,1,6,76,2,9,-1,1,1,4,0,2,11,2,3,3
301280,7,0,3,7,69,2,14,-1,5,1,1,0,2,19,6,1,3
301281,7,1,1,4,68,2,10,-1,5,1,0,0,2,15,3,2,3
301282,3,1,-8,-8,52,-1,11,12,1,1,0,0,2,24,4,4,1
301283,7,1,2,5,64,-1,13,14,1,1,1,0,2,28,5,2,1
301285,7,0,1,5,52,2,11,-1,1,1,0,0,1,22,4,2,3
301288,2,2,2,4,30,-1,10,12,1,1,0,1,2,24,3,3,1
301293,5,1,3,4,68,-1,10,7,5,1,0,0,2,12,3,1,1
301294,7,2,2,5,53,-1,13,13,7,1,0,1,2,26,5,2,1
301296,7,8,1,7,41,-1,9,9,7,1,0,4,4,9,2,3,1
301298,7,2,1,7,43,-1,13,16,1,2,1,1,1,-9,5,3,1
301302,7,0,2,6,26,1,13,12,1,1,0,0,2,12,5,3,5
301304,3,1,4,2,37,1,9,9,1,1,0,2,1,11,2,3,3
301305,7,0,1,4,69,2,13,-1,5,1,4,0,3,15,5,3,3
301306,7,1,2,-8,74,-1,16,15,5,1,2,0,3,25,6,3,1
301308,3,4,1,7,21,2,12,-1,1,1,4,1,2,13,4,2,5
301313,5,4,1,6,42,-1,12,12,1,1,0,3,2,21,4,2,1
301314,7,4,1,4,50,-1,11,12,1,1,0,1,3,23,4,2,1
301316,7,0,1,4,45,2,11,-1,1,1,0,0,1,20,4,2,5
301317,7,1,1,3,60,2,10,-1,1,1,0,0,2,20,3,3,5
301319,2,0,2,7,32,2,9,-1,1,1,0,0,1,7,2,3,3
301321,7,1,2,-8,44,2,9,-1,6,1,-8,1,1,3,2,3,2
301322,7,0,7,1,48,2,9,-1,6,1,0,0,1,1,2,4,3
301323,3,0,1,5,27,2,9,-1,1,1,0,0,3,11,2,3,5
301324,5,1,2,4,53,-1,13,13,1,1,0,0,3,24,5,2,1
301325,7,4,-8,1,29,-1,13,9,7,1,0,3,3,14,5,1,1
301331,7,1,5,7,53,1,11,13,1,1,0,0,4,19,4,1,3
301332,7,1,2,6,32,-1,13,9,1,1,0,0,1,11,5,1,1
301333,1,0,2,1,31,2,13,-1,8,1,0,0,1,7,5,4,5
301337,7,1,2,5,77,2,13,-1,5,1,0,0,4,27,5,2,2
301338,2,3,-8,-8,26,2,9,-1,4,1,0,2,4,21,2,3,5
301342,1,3,1,7,29,-1,13,8,1,1,0,2,2,13,5,2,1
301344,4,0,3,1,62,2,11,-1,5,1,0,0,1,5,4,3,3
301345,7,2,2,5,-9,-1,10,11,1,1,0,1,2,21,3,3,1
301346,7,5,7,1,50,-1,10,10,1,1,0,1,2,17,3,1,1
301347,5,4,2,7,42,-1,14,13,1,1,0,2,2,23,6,3,1
301351,0,0,-8,-8,59,2,9,-1,1,4,4,0,2,11,2,4,3
301353,5,3,4,-8,-9,-1,14,15,1,4,4,2,2,26,6,3,1
301354,6,3,1,5,53,-1,13,13,1,1,0,2,2,22,5,2,1
301355,7,1,3,5,65,-1,13,13,5,1,2,0,3,23,5,1,1
301356,7,0,4,6,72,2,11,-1,5,1,4,0,1,3,4,3,3
301357,7,3,2,4,38,-1,13,12,1,1,-8,2,2,21,5,2,1
301365,7,0,2,5,71,2,13,-1,5,1,0,0,3,9,5,2,3
301366,7,2,1,5,51,-1,14,9,1,1,0,1,2,27,6,2,1
301367,4,3,2,6,34,-1,9,13,1,1,0,2,2,22,2,2,1
301368,7,0,2,3,54,2,13,-1,1,1,1,0,2,1,5,2,3
301369,7,0,1,5,53,2,11,-1,1,1,-8,0,2,13,4,2,3
301370,7,3,5,1,56,1,10,9,1,1,0,1,1,13,3,1,4
301371,5,0,3,7,27,2,10,-1,1,1,0,0,1,9,3,1,5
301373,7,7,7,1,21,1,10,10,1,1,0,3,4,1,3,3,5
301375,4,3,3,7,66,-1,11,13,1,4,4,1,1,9,4,1,1
301376,7,0,6,2,-9,-1,11,9,1,1,0,0,3,13,4,3,1
301377,5,0,4,-8,81,2,9,-1,2,1,0,0,3,1,2,1,2
301383,7,1,4,2,70,-1,10,11,5,1,4,0,3,1,3,1,1
301384,7,4,2,-8,79,-1,14,13,5,1,0,1,3,20,6,3,1
301388,7,1,7,1,63,2,3,-1,1,1,0,0,1,2,1,1,2
301389,7,1,1,5,54,2,5,-1,1,4,4,1,1,7,1,1,4
301391,5,0,5,1,50,2,10,-1,1,4,4,0,1,17,3,1,5
301393,1,6,4,6,39,-1,13,13,1,1,0,4,2,23,5,1,1
301396,6,1,6,4,54,-1,12,11,1,1,0,0,1,17,4,3,1
301399,6,0,2,7,23,1,13,9,1,1,0,0,1,12,5,1,5
301402,7,1,2,7,46,-1,12,13,1,1,0,1,2,26,4,1,1
301404,5,4,1,2,33,-1,13,8,1,1,2,3,2,21,5,3,1
301408,7,2,2,6,78,-1,10,10,5,1,0,0,2,7,3,4,1
301410,7,1,2,6,70,-1,9,9,7,1,1,0,3,9,2,1,1
301411,5,6,6,4,42,-1,8,8,1,4,4,2,2,17,1,4,1
301412,7,2,5,-8,55,-1,16,14,1,1,0,1,3,23,6,1,1
301416,4,6,2,6,21,2,11,-1,1,1,0,1,3,19,4,2,5
301418,7,2,-8,1,28,2,7,-1,1,1,0,0,2,19,1,3,5
301419,3,1,2,6,80,-1,10,11,5,1,0,0,3,11,3,2,1
301420,0,1,4,7,30,1,13,14,1,1,1,0,1,22,5,3,5
301421,7,4,6,2,38,1,10,9,1,1,-8,3,3,11,3,3,3
301423,4,2,-8,-8,-9,-1,14,9,1,1,4,1,1,11,6,1,1
301429,7,2,4,1,60,2,13,-1,5,1,0,0,3,22,5,1,5
301433,7,1,2,6,80,-1,14,14,1,1,0,0,2,26,6,2,1
301434,2,6,1,7,39,-1,11,9,1,4,4,4,1,7,4,1,1
301436,7,2,-8,1,58,2,11,-1,1,1,0,1,1,1,4,1,3
301439,2,1,2,4,58,-1,10,10,1,1,0,0,1,1,3,3,1
301440,7,1,2,6,23,-1,9,13,1,1,0,0,1,9,2,2,1
301442,7,3,-9,-9,26,2,11,-1,8,4,4,0,4,21,4,3,5
301446,7,2,-8,5,62,-1,9,11,1,1,0,0,2,21,2,2,1
301452,2,4,4,7,45,-1,10,10,2,4,4,2,1,21,3,1,1
301454,7,2,5,7,34,-1,13,13,1,1,0,1,2,14,5,4,1
301455,5,2,1,6,29,1,8,5,1,1,0,1,1,3,1,2,3
301456,7,5,6,4,36,1,9,9,7,1,0,3,4,18,2,3,3
301457,6,0,4,6,25,2,10,-1,1,1,0,0,1,7,3,3,5
301458,7,2,5,1,67,2,10,-1,5,1,0,1,1,18,3,1,5
301459,7,2,3,6,36,-1,13,16,1,1,1,1,2,24,5,3,1
301460,2,2,5,2,27,2,10,-1,1,1,0,2,2,25,3,3,5
301461,7,1,1,7,24,2,10,-1,8,1,4,0,1,1,3,2,4
301462,7,2,1,5,52,-1,11,8,1,1,0,1,2,18,4,2,1
301464,4,1,4,1,23,2,9,-1,1,1,4,1,1,1,2,3,5
301465,5,4,3,7,27,-1,9,13,7,1,0,3,2,19,2,2,1
301467,5,1,2,5,29,2,9,-1,1,1,0,1,1,7,2,3,5
301472,5,2,3,-8,90,2,14,-1,5,1,0,0,2,21,6,1,2
301474,7,2,1,4,46,2,10,-1,4,1,1,0,2,15,3,3,5
301479,7,0,2,7,81,2,14,-1,5,1,4,0,3,28,6,2,3
301481,7,0,3,7,68,2,11,-1,6,4,4,0,2,3,4,3,3
301482,7,1,1,6,39,2,11,-1,1,1,0,1,1,22,4,2,3
301483,5,0,2,6,34,-1,13,14,1,4,4,0,1,11,5,1,1
301488,4,3,2,6,19,2,9,-1,8,1,0,1,4,22,2,2,5
301489,7,1,1,5,65,-1,14,13,5,1,4,0,2,22,6,3,1
301491,5,2,2,1,31,2,10,-1,1,1,0,2,1,7,3,1,5
301495,2,1,4,4,35,-1,10,14,1,1,0,0,2,19,3,3,1
301496,3,1,1,7,65,-1,12,14,7,1,0,0,1,9,4,2,1
301497,7,2,5,4,22,2,9,-1,1,1,4,0,1,3,2,3,5
301498,7,3,1,7,45,1,11,9,1,1,0,2,1,19,4,2,3
301500,4,0,5,1,57,2,11,-1,1,1,4,0,3,19,4,3,2
301501,7,1,4,6,43,1,13,13,1,1,0,0,1,26,5,3,5
301511,7,0,4,6,26,2,13,-1,1,1,4,0,1,13,5,1,5
301513,7,4,3,-8,47,-1,10,10,1,1,0,2,2,5,3,1,1
301514,7,1,2,4,62,-1,13,13,5,1,4,0,3,27,5,2,1
301515,3,0,4,6,36,2,13,-1,1,1,-8,1,2,18,5,1,3
301516,7,1,2,7,43,-1,13,13,1,1,1,0,2,26,5,1,1
301519,7,0,2,5,74,2,10,-1,5,1,4,0,2,9,3,1,3
301522,7,1,7,1,54,-1,3,3,7,1,3,0,2,11,1,1,1
301527,7,5,1,4,45,-1,13,12,1,1,0,3,2,22,5,3,1
301528,7,2,1,5,57,-1,9,12,1,1,0,0,3,20,2,2,1
301530,6,6,4,4,30,1,9,9,4,1,0,4,4,1,2,3,3
301533,3,4,4,5,38,-1,13,13,1,1,0,2,1,13,5,3,1
301536,7,1,1,3,60,2,13,-1,1,1,0,1,2,21,5,2,3
301538,6,0,3,7,23,1,10,13,1,1,2,0,1,5,3,1,5
301541,4,1,2,5,22,2,7,-1,1,1,0,1,1,7,1,2,5
301544,5,5,5,7,29,1,9,10,1,1,4,3,1,14,2,1,5
301545,7,0,4,7,60,2,10,-1,1,1,0,0,2,18,3,1,3
301551,7,0,-8,-8,75,2,4,-1,5,1,0,0,3,5,1,3,2
301552,7,0,1,6,-9,2,9,-1,1,1,0,0,3,-9,2,2,3
301553,4,0,5,7,66,2,9,-1,6,1,0,0,1,13,2,4,5
301556,7,0,4,7,64,2,13,-1,5,1,0,0,3,7,5,1,5
301560,7,4,-8,-8,32,-1,12,12,1,1,0,2,1,20,4,4,1
301562,1,4,1,6,44,-1,10,10,7,1,1,3,2,15,3,3,1
301563,7,3,1,5,49,2,13,-1,4,1,0,2,1,7,5,2,4
301564,5,1,4,5,29,-1,14,14,1,4,4,0,2,26,6,1,1
301566,7,4,1,4,49,-1,10,9,1,1,0,3,2,9,3,3,1
301567,7,2,1,7,39,2,9,-1,6,1,0,0,1,13,2,1,5
301570,2,1,2,5,62,2,12,-1,1,1,0,0,1,7,4,2,5
301572,7,2,4,5,57,-1,10,9,6,1,0,0,2,12,3,1,1
301580,5,0,3,7,24,2,13,-1,1,1,0,0,1,4,5,1,5
301583,7,0,4,3,66,2,9,-1,5,1,0,0,3,7,2,1,3
301584,7,1,2,6,77,-1,14,9,5,1,2,0,2,20,6,3,1
301589,2,0,3,6,58,2,11,-1,1,1,0,0,2,17,4,1,3
301590,2,3,5,2,31,1,9,10,1,1,0,2,1,14,2,3,5
301594,7,1,2,5,59,-1,13,13,2,1,0,0,1,25,5,2,1
301596,7,1,1,6,59,-1,11,11,1,1,0,0,1,22,4,3,1
301598,4,6,3,1,23,1,8,7,1,1,0,2,4,16,1,3,5
301601,7,1,2,6,56,-1,10,10,4,1,0,0,2,9,3,3,1
301602,5,5,5,6,34,1,12,10,1,4,4,3,1,26,4,1,5
301603,4,2,2,4,44,2,13,-1,1,1,0,0,2,23,5,3,5
301605,7,0,2,6,24,2,13,-1,1,1,1,0,1,13,5,2,5
301607,1,4,2,1,24,2,9,-1,4,1,0,0,1,14,2,3,5
301608,7,2,2,7,51,1,14,13,1,1,0,1,1,25,6,1,5
301610,7,0,2,5,62,2,10,-1,1,1,3,0,1,19,3,3,3
301611,5,2,2,7,36,-1,14,14,1,1,0,1,2,23,6,3,1
301612,7,3,-8,-8,34,-1,9,9,7,1,0,2,3,9,2,1,1
301617,7,1,4,7,51,-1,14,9,1,1,0,0,2,26,6,1,1
301618,7,0,2,4,53,2,10,-1,1,1,0,0,1,8,3,2,3
301623,7,0,2,4,58,1,13,16,1,1,0,0,3,18,5,2,5
301624,7,0,2,7,63,2,13,-1,1,1,1,0,2,22,5,3,5
301628,2,0,6,1,42,2,10,-1,1,1,0,0,1,9,3,4,5
301629,0,0,7,1,21,1,12,15,8,1,0,0,4,1,4,3,5
301631,4,0,2,5,76,2,13,-1,5,4,4,0,1,9,5,1,2
301633,7,0,4,4,74,2,12,-1,1,1,0,0,3,12,4,1,2
301634,7,1,4,4,38,2,10,-1,1,1,0,1,1,3,3,4,3
301636,7,1,1,5,63,-1,12,13,5,1,0,0,2,25,4,3,1
301637,0,0,-8,-8,67,2,8,-1,5,1,4,0,1,1,1,4,3
301645,7,6,2,4,51,-1,13,13,7,4,4,1,2,25,5,1,1
301648,7,4,3,6,53,-1,8,9,1,1,0,0,1,21,1,1,1
301649,7,0,4,-8,84,2,10,-1,5,1,0,0,3,1,3,1,2
301650,7,0,4,2,38,2,14,-1,6,4,4,0,2,7,6,1,3
301651,5,1,4,7,42,2,10,-1,1,4,4,1,2,22,3,1,5
301654,7,1,2,5,45,-1,9,9,1,1,0,0,1,1,2,3,1
301655,7,4,6,4,35,2,9,-1,1,1,4,3,1,15,2,3,4
301656,7,1,5,2,41,2,7,-1,6,1,0,1,1,2,1,1,5
301659,5,3,3,6,51,1,13,9,1,1,1,1,2,27,5,1,3
301661,7,1,2,3,60,2,13,-1,1,1,0,0,3,13,5,2,5
301663,7,1,4,4,85,-1,9,9,5,1,0,0,3,21,2,3,1
301665,7,1,1,4,56,1,6,10,1,1,0,0,2,12,1,2,3
301666,7,0,3,-8,28,2,14,-1,1,2,0,0,1,14,6,1,5
301669,6,0,1,4,56,2,95,-1,4,1,0,0,4,1,,3,4
301670,7,3,-8,4,52,2,10,-1,7,1,2,1,2,15,3,1,3
301672,6,0,1,5,79,2,16,-1,5,1,4,0,1,3,6,2,3
301677,7,1,2,-8,48,2,13,-1,6,1,0,0,1,17,5,1,5
301678,7,2,4,5,62,-1,11,10,6,1,0,0,2,13,4,3,1
301679,7,0,1,6,65,2,10,-1,1,1,0,0,1,19,3,2,2
301685,7,1,3,2,52,-1,13,14,1,1,1,0,2,27,5,1,1
301686,6,1,2,5,48,-1,10,12,1,1,0,0,3,19,3,2,1
301688,7,0,4,4,87,2,9,-1,5,1,2,0,4,5,2,1,2
301691,7,1,2,4,75,-1,16,14,5,1,0,0,3,20,6,3,1
301692,2,4,2,6,39,-1,11,16,1,1,0,3,2,20,4,3,1
301694,5,3,2,2,22,2,9,-1,8,1,0,1,2,15,2,2,5
301695,4,1,4,3,29,-1,12,13,1,1,0,0,2,22,4,3,1
301697,7,1,2,-8,81,-1,16,16,5,1,4,0,3,-9,6,1,1
301702,2,7,6,1,26,1,9,6,1,1,-8,2,1,7,2,3,4
301705,7,1,5,6,34,-1,16,13,1,1,4,0,2,28,6,1,1
301706,7,1,1,4,54,-1,14,9,1,1,0,0,2,26,6,3,1
301707,2,1,7,7,33,2,10,-1,4,1,4,0,1,12,3,3,5
301708,7,4,7,1,72,2,3,-1,5,4,4,1,3,-9,1,3,2
301709,7,0,1,5,70,2,14,-1,5,1,0,0,2,14,6,3,2
301710,7,1,2,6,68,-1,14,13,1,1,1,0,1,14,6,1,1
301712,5,0,4,-8,53,2,11,-1,1,1,1,0,2,16,4,1,5
301717,3,3,6,1,35,-1,9,9,1,1,4,2,2,24,2,1,1
301720,1,2,6,3,57,-1,9,9,1,4,4,1,1,15,2,1,1
301721,7,1,1,6,75,1,9,13,5,1,0,0,2,12,2,3,2
301724,7,0,3,2,60,2,14,-1,4,1,2,0,1,5,6,2,3
301727,7,1,2,5,57,-1,13,13,1,1,0,0,2,22,5,2,1
301731,7,3,4,1,48,-1,10,10,1,4,4,0,1,21,3,3,1
301734,3,2,2,6,34,-1,13,9,1,1,0,1,4,14,5,3,1
301741,7,0,1,4,87,2,14,-1,1,1,0,0,2,28,6,2,2
301746,1,0,7,3,66,2,9,-1,5,1,0,0,1,2,2,1,3
301748,7,1,2,6,36,-1,13,14,1,1,1,1,3,26,5,3,1
301749,7,2,3,6,37,-1,16,14,1,1,0,1,1,28,6,4,1
301759,7,2,3,7,49,-1,12,10,1,4,4,0,1,-9,4,1,1
301760,7,2,4,1,31,1,9,9,7,1,0,2,4,9,2,3,5
301761,7,1,2,6,34,-1,13,13,1,1,2,0,2,28,5,3,1
301766,5,2,3,6,34,-1,12,9,1,1,1,1,1,24,4,4,1
301767,5,3,2,5,54,-1,14,9,1,1,4,0,2,26,6,3,1
301770,2,3,2,4,35,-1,9,13,1,1,0,2,2,23,2,2,1
301774,7,0,2,6,74,2,10,-1,5,1,4,0,4,-9,3,2,3
